Year,GPI,Income,Continent,Continent_GR,Income_GR
1982,0.453240007162094,Low Income,Africa,0.004551605618374844,0.01627924814218315
1981,0.459820002317429,Low Income,Africa,0.004551605618374844,0.01627924814218315
1971,0.401730000972748,Low Income,Africa,0.004551605618374844,0.01627924814218315
2000,0.644640028476715,Low Income,Africa,0.004551605618374844,0.01627924814218315
1989,0.5451700091362,Low Income,Africa,0.004551605618374844,0.01627924814218315
1988,0.523689985275269,Low Income,Africa,0.004551605618374844,0.01627924814218315
1987,0.523029983043671,Low Income,Africa,0.004551605618374844,0.01627924814218315
1985,0.481460005044937,Low Income,Africa,0.004551605618374844,0.01627924814218315
1984,0.464520007371902,Low Income,Africa,0.004551605618374844,0.01627924814218315
1983,0.454879999160767,Low Income,Africa,0.004551605618374844,0.01627924814218315
1982,0.437310010194778,Low Income,Africa,0.004551605618374844,0.01627924814218315
1981,0.44310998916626,Low Income,Africa,0.004551605618374844,0.01627924814218315
1980,0.435130000114441,Low Income,Africa,0.004551605618374844,0.01627924814218315
1979,0.435930013656616,Low Income,Africa,0.004551605618374844,0.01627924814218315
1978,0.460799992084503,Low Income,Africa,0.004551605618374844,0.01627924814218315
1976,0.530520021915436,Low Income,Africa,0.004551605618374844,0.01627924814218315
1972,0.625440001487732,Low Income,Africa,0.004551605618374844,0.01627924814218315
1971,0.437579989433289,Low Income,Africa,0.004551605618374844,0.01627924814218315
2012,0.995010018348694,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2011,0.995859980583191,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2010,1.00057005882263,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2009,0.987680017948151,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2008,1.00051999092102,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2007,0.977810025215149,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2005,1.0059700012207,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2001,0.980989992618561,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1999,0.977670013904572,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1987,1.00797998905182,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1986,1.01561999320984,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1985,1.00973999500275,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1984,0.999629974365234,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1976,1.01227998733521,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1974,0.996550023555756,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1973,0.989530026912689,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1972,0.988879978656769,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
1971,0.998929977416992,Upper-middle Income,South America,0.0010147415597246937,0.0013233357148632369
2012,1.06819999217987,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
2011,1.06903004646301,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
2010,1.0725200176239,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
2008,1.07653999328613,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
2007,1.07398998737335,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
2006,1.06281995773315,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
1991,1.04298996925354,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
1984,1.02798998355865,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
1983,1.01131999492645,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
1982,1.01092994213104,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
1980,0.998809993267059,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
1970,0.98786997795105,Lower-middle Income,North America,0.0009799144171908714,0.005498969991922206
2021,1.01925003528595,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2020,1.01534998416901,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2019,1.01391994953156,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2018,1.0073299407959,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2017,1.00416994094849,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2016,1.00293004512787,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2015,0.998780012130737,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2014,0.994249999523163,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2013,0.993939995765686,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2012,1.00409996509552,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1996,1.0251499414444,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1988,1.01681995391846,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1987,1.02339994907379,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1986,1.03375995159149,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1985,1.03279995918274,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1984,1.03708004951477,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1983,1.03751003742218,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1982,1.02742004394531,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1981,1.01170003414154,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1980,1.0025600194931,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1979,0.991970002651215,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1978,0.968479990959167,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1977,0.952620029449463,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1976,0.952220022678375,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1975,0.933719992637634,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1974,0.929319977760315,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1973,0.924880027770996,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1972,0.920549988746643,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
1971,0.914879977703094,High Income,East Asia,0.0014207832772761997,-0.0001149303528571897
2020,0.989939987659454,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2019,0.993380010128021,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2018,0.994589984416962,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2017,0.99905002117157,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2016,0.993550002574921,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2015,1.00296998023987,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2014,1.00186002254486,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2013,1.00150001049042,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2012,0.986209988594055,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2011,0.985989987850189,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2010,0.988900005817413,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2009,0.990019977092743,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2008,0.9860600233078,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2007,0.990750014781952,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2006,0.987890005111694,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2005,0.986620008945465,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2004,0.988340020179749,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2003,0.995679974555969,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2002,0.998769998550415,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2001,0.998799979686737,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2000,0.998870015144348,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1999,1.00332999229431,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1998,1.00914001464844,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1997,1.01517999172211,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1996,1.01839005947113,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1995,1.01998996734619,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1994,1.01837003231049,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1992,1.00167000293732,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1991,1.00206995010376,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1990,1.00337994098663,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1989,1.00946998596191,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1988,1.0074599981308,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1987,1.00522005558014,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1986,1.00223994255066,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1985,0.999719977378845,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1984,0.997460007667542,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1983,0.997479975223541,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1982,0.997349977493286,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1981,0.986039996147156,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1980,0.980579972267151,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1979,0.978890001773834,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1978,0.973119974136353,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1977,0.97036999464035,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1976,0.963429987430573,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1975,0.958119988441467,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1974,0.949000000953674,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1973,0.955889999866486,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1972,0.933520019054413,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1971,0.919669985771179,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2020,0.985019981861115,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2019,0.987950026988983,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2018,0.994610011577606,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2017,0.995549976825714,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2016,1.0010199546814,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2015,1.00389003753662,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2014,1.01443004608154,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2013,1.01831996440887,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2012,0.99769002199173,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2011,1.00464999675751,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2010,1.01159000396729,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2009,1.01747000217438,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2008,1.01893997192383,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2007,1.02912998199463,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2006,1.00691998004913,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2005,0.995940029621124,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2004,1.00171005725861,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2003,1.02354001998901,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2002,1.02295994758606,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2001,1.02400994300842,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2000,1.02583003044128,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1999,1.01786005496979,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1998,1.00685000419617,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1996,0.9896399974823,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1995,0.984860002994537,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1994,0.990270018577576,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1993,0.990580022335052,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1989,0.975849986076355,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1988,0.976270020008087,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1986,0.961880028247833,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1984,0.956770002841949,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1983,0.960889995098114,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1977,0.945590019226074,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1976,0.923269987106323,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1975,0.927240014076233,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
1971,0.918340027332306,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2021,0.991640269756317,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2020,1.00732743740082,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2019,1.01977431774139,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2018,1.01533448696136,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2017,1.08402001857758,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2016,1.03045177459717,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2015,1.03027153015137,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2014,1.03251755237579,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2013,1.03569304943085,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2012,1.00339996814728,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2011,0.998529970645905,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2010,0.989049971103668,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2009,0.989970028400421,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2008,0.967050015926361,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2007,0.942560017108917,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2003,0.915700018405914,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2002,0.830370008945465,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2001,0.809880018234253,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2000,0.802240014076233,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1999,0.796970009803772,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1997,0.775860011577606,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1996,0.762629985809326,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1995,0.754369974136353,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1994,0.753220021724701,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1993,0.740249991416931,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1989,0.675429999828339,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1988,0.677860021591187,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1987,0.668169975280762,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1986,0.657949984073639,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1984,0.627759993076324,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1983,0.640160024166107,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1982,0.615899980068207,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1981,0.618969976902008,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1980,0.610979974269867,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1978,0.600009977817535,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1977,0.607659995555878,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1976,0.603519976139069,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1975,0.599870026111603,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1973,0.592090010643005,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1972,0.582499980926514,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1971,0.578909993171692,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2018,0.993399977684021,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2017,0.993650019168854,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2016,0.995899975299835,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2015,0.985639989376068,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2014,0.982280015945435,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2013,0.984489977359772,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2012,1.00821995735168,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2011,1.02225995063782,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2010,1.02081000804901,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2009,0.9826700091362,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2008,0.984170019626617,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2007,0.978890001773834,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2006,0.982860028743744,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2005,0.975489974021912,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2004,0.986850023269653,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2003,0.982840001583099,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2002,0.980740010738373,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2001,0.978320002555847,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2000,0.970269978046417,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1999,0.964850008487701,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1996,0.93163001537323,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1995,0.93189001083374,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1994,0.934509992599487,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1993,0.928030014038086,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1992,0.945789992809296,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1991,0.938650012016296,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1990,0.930589973926544,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1989,0.922969996929169,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1988,0.908429980278015,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1984,0.900730013847351,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1983,0.897849977016449,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1982,0.858730018138886,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1981,0.839999973773956,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1978,0.839699983596802,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1977,0.837080001831055,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1976,0.83704000711441,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1975,0.816940009593964,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1974,0.772750020027161,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1973,0.786870002746582,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1972,0.79926997423172,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1971,0.800249993801117,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1970,0.806020021438599,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2020,1.03032994270325,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2017,1.01710999011993,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2016,1.01882994174957,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2015,1.00529003143311,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2014,0.995530009269714,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2013,0.97680002450943,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2012,0.951820015907288,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2011,0.954029977321625,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2010,0.954450011253357,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2009,0.956409990787506,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2008,0.965590000152588,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2007,0.988070011138916,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2006,0.968400001525879,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2005,0.965290009975433,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2004,0.960309982299805,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2003,0.945330023765564,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2002,0.943650007247925,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2001,0.936890006065369,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2000,0.933470010757446,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1999,0.925949990749359,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1997,0.912609994411469,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1995,0.887629985809326,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1994,0.875789999961853,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1993,0.865239977836609,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1992,0.851260006427765,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1991,0.840560019016266,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1990,0.818189978599548,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1988,0.789330005645752,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1985,0.772069990634918,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1977,0.641939997673035,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1976,0.626200020313263,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1975,0.6042799949646,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1974,0.582790017127991,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1973,0.58202999830246,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1972,0.575399994850159,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
1971,0.57015997171402,Lower-middle Income,South & Southeast Asia,0.01271323688189504,0.005498969991922206
2007,0.813799977302551,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
2004,0.790799975395203,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
2003,0.812219977378845,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
2000,0.771420001983643,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1999,0.778410017490387,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1996,0.788800001144409,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1993,0.786530017852783,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1989,0.773729979991913,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1988,0.790589988231659,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1987,0.767960011959076,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1986,0.759010016918182,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1985,0.764540016651154,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1984,0.778900027275085,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1983,0.793259978294373,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1982,0.789229989051819,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1981,0.775340020656586,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1980,0.737240016460419,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1979,0.696799993515015,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1978,0.580389976501465,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1977,0.548500001430511,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1976,0.502399981021881,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1975,0.483000010251999,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1974,0.449010014533997,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1973,0.4341099858284,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1972,0.42399999499321,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
1971,0.426259994506836,Upper-middle Income,Central & West Asia,0.008255170546482475,0.0013233357148632369
2020,1.04173004627228,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2019,1.04007995128632,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2018,1.0602400302887,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2017,0.991919994354248,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2016,1.00690996646881,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2015,1.00846004486084,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2014,1.00741004943848,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2012,1.0105299949646,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2011,1.01397001743317,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2010,1.02363002300262,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2009,1.02594995498657,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
2008,1.02286994457245,High Income,Europe,0.0006026540811028139,-0.0001149303528571897
